Date,AAPL,MSFT,TSLA
2023-09-12,2.4068578022877865,2.139158868219307,9.325059644541872
2023-09-13,2.378324925647641,2.166819629617277,9.458234125249184
2023-09-14,2.399212475608099,2.1838417595446398,9.623483767887295
2023-09-15,2.389246520398207,2.1291649780821915,9.565960622732971
2023-09-18,2.429656631329594,2.121685339464902,9.248361408387188
2023-09-19,2.4446740344659137,2.119042259518774,9.290893873177808
2023-09-20,2.3957994772485476,2.068234125791272,9.154580818512162
2023-09-21,2.3745023674849426,2.060238973734781,8.914377242093838
2023-09-22,2.3862430818418017,2.0439908130352005,8.53716374119878
2023-09-25,2.403854363731381,2.047408261677099,8.610723935356818
2023-09-26,2.347607940411673,2.012590232328585,8.510667793450185
2023-09-27,2.326719969742634,2.016781450464272,8.384465202623877
2023-09-28,2.330269488036568,2.0222619515329487,8.589457702961507
2023-09-29,2.3373685246244364,2.0358666328184127,8.723330117403282
2023-10-02,2.372045008666066,2.0748752811006304,8.77144073245273
2023-10-03,2.3536143968159045,2.0206500981992184,8.594686886353104
2023-10-04,2.3708161189023373,2.0565636685062834,9.104727496973307
2023-10-05,2.387881531408678,2.059142833574246,9.066029412028735
2023-10-06,2.4231036744792553,2.1100797957280495,9.082763862805223
2023-10-09,2.443581874990858,2.126586012748222,9.052782502077813
2023-10-10,2.435390678927933,2.1173656923709006,9.190489296365634
2023-10-11,2.454640200030097,2.143350286088987,9.168525662197547
2023-10-12,2.467063303704576,2.1352261058721997,9.024891750783665
2023-10-13,2.441671016618089,2.1131103596230543,8.754706281676242
2023-10-16,2.4398956264082514,2.144768796916267,8.852321783359002
2023-10-17,2.4184619967102643,2.1410285781396343,8.88474431627197
2023-10-18,2.400577674951921,2.1284559224025448,8.460465505044095
2023-10-19,2.3953901277996925,2.136257731952586,7.67361597034101
2023-10-20,2.360167564020535,2.1062758618072457,7.390531494226522
2023-10-23,2.3618060135874104,2.123362106346768,7.39366900426148
2023-10-24,2.367812890700222,2.1311641156308037,7.54845921619302
2023-10-25,2.335867226054815,2.1965438429100135,7.405522174590226
2023-10-26,2.2783921233256677,2.1141421854374354,7.173336856692915
2023-10-27,2.2965492745984846,2.1265214986680747,7.227025622001191
2023-10-30,2.3248086906612855,2.1748796952219043,6.880490883606319
2023-10-31,2.331361857865916,2.180037625889841,7.001812725946573
2023-11-01,2.3750484472224724,2.2313614727905384,7.16985091175241
2023-11-02,2.4241958339543124,2.245868552262098,7.617835531676092
2023-11-03,2.411635999991161,2.274754881448887,7.6683867869494104
2023-11-06,2.4468583534160286,2.2988044522305198,7.644331479424685
2023-11-07,2.482217226775278,2.324595503708162,7.745781360953494
2023-11-08,2.4968246493998705,2.34181077640798,7.7433412526913115
2023-11-09,2.4902721132581105,2.3256269300545536,7.320457245008985
2023-11-10,2.548095983400518,2.3835274181844626,7.483265715461541
2023-11-13,2.5262237650073276,2.3642484938558836,7.799121691356229
2023-11-14,2.5623127781080877,2.3873962656534036,8.276739769063463
2023-11-15,2.57010493208238,2.3883653749935845,8.466043655302926
2023-11-16,2.593344032653713,2.430360645692068,8.143564224432778
2023-11-17,2.5930705720763676,2.3895282263082036,8.168316933730276
2023-11-20,2.617129633671154,2.4385657181765334,8.21363847365031
2023-11-21,2.6060572148944674,2.410332119683007,8.408868945054145
2023-11-22,2.615215619984032,2.4412147901424897,8.165179423695317
2023-11-24,2.596898178742033,2.438500804628397,8.208408758297026
2023-11-27,2.594437454254511,2.446124651189547,8.23037239246511
2023-11-28,2.602776108674912,2.4725496583649904,8.60131087329025
2023-11-29,2.5886960442560136,2.4476753859210314,8.511365195222957
2023-11-30,2.596624928518978,2.4480630696039025,8.369822957165713
2023-12-01,2.614259139026196,2.419635729135938,8.326244655696774
2023-12-04,2.5895164259880477,2.3849411353958807,8.212941071877532
2023-12-05,2.6440600313280602,2.4067782527230244,8.32240974388904
2023-12-06,2.6290230652427464,2.3827446606609333,8.345070247868213
2023-12-07,2.655679160905146,2.396635161292192,8.45907123346023
2023-12-08,2.67536453609674,2.417826538615872,8.500906296478075
2023-12-11,2.640778925108505,2.3988963498412823,8.357969786836968
2023-12-12,2.6616942418352783,2.4187954482220584,8.26279439341639
2023-12-13,2.706121699002149,2.41873093414191,8.342281172738799
2023-12-14,2.7081724429779443,2.3642017561012247,8.752266173414057
2023-12-15,2.7007904798696694,2.3952136544549973,8.83767953790084
2023-12-18,2.6778248398756808,2.4076185336369025,8.788174651267527
2023-12-19,2.6921781545176335,2.4115594850777735,8.967368605629336
2023-12-20,2.663334584590766,2.394503000903397,8.615953118748408
2023-12-21,2.6612840509692615,2.4133686755978387,8.872542179075989
2023-12-22,2.646520545461292,2.4200875274309674,8.80421116830955
2023-12-26,2.6390020624186348,2.4206046387421236,8.946101841272338
2023-12-27,2.6403687342424877,2.416792915195543,9.11448899394541
2023-12-28,2.6462470848839477,2.4246103039971363,8.82652323738318
2023-12-29,2.631893559887705,2.4295203647781882,8.662668930252305
2024-01-02,2.537707005712903,2.3961182497150295,8.660577256895667
2024-01-03,2.5187057026732522,2.3943737730091064,8.312996681822474
2024-01-04,2.486717967169791,2.3771880609404397,8.294867959462122
2024-01-05,2.4767381285767422,2.375960495811678,8.279528844192875
2024-01-08,2.536613373757815,2.4207985804505556,8.382721964172775
2024-01-09,2.530871963759318,2.4279053157005497,8.191326404576676
2024-01-10,2.54522548875556,2.47300145666002,8.15576636162875
2024-01-11,2.5370233542695413,2.4850188518930487,7.921489370374798
2024-01-12,2.541534612378568,2.5098284105228648,7.631083505550385
2024-01-16,2.510230107609889,2.5214577226050334,7.666643548498311
2024-01-17,2.4972436751460796,2.516289405769395,7.514642411696185
2024-01-18,2.5785803167914536,2.5447167462373597,7.386696582418782
2024-01-19,2.6186334564922613,2.575728444857138,7.397503916069208
2024-01-22,2.6504848824156295,2.561773230411736,7.279319583763914
2024-01-23,2.6681190929228467,2.57721446577448,7.29117275409266
2024-01-24,2.65882332648174,2.600860973355683,7.245502779267082
2024-01-25,2.654312489081294,2.6157852971412656,6.366964328045609
2024-01-26,2.6303895267123094,2.6097123850455946,6.388578995346463
2024-01-29,2.6209570299825304,2.647120365097761,6.6563238242300145
2024-01-30,2.570514912594108,2.639819688139334,6.67933329507642
2024-01-31,2.520756025940467,2.5686862236872914,6.529423831630931
2024-02-01,2.554384314553705,2.608743475439408,6.584158433617529
2024-02-02,2.540577710712152,2.6568116582335626,6.551039030893471
2024-02-05,2.5655936739733547,2.620824985284596,6.312229726059011
2024-02-06,2.587739352943889,2.619791162130273,6.4530750943051665
2024-02-07,2.589242755056414,2.675095907270695,6.53953429547027
2024-02-08,2.574342729614063,2.6754831914855774,6.608562176047797
2024-02-09,2.584881900264928,2.717090978235184,6.748361707615635
2024-02-12,2.5616131397386677,2.6829128966043,6.558708854508942
2024-02-13,2.5327323371024235,2.625153820142333,6.415423378000602
2024-02-14,2.5205505097988787,2.650526828369975,6.578929250225933
2024-02-15,2.5165813346958656,2.6315618858803824,6.988216317166728
2024-02-16,2.495365632042593,2.6153798371329042,6.970784996579153
2024-02-20,2.4851001323233635,2.6071595848648745,6.7549851625910975
2024-02-21,2.4955025726855555,2.6032110435322213,6.790196770633479
2024-02-22,2.523561941818314,2.664508008234631,6.88223412205741
2024-02-23,2.4982403337733556,2.656028900710032,6.692581268950718
2024-02-26,2.4796250308563414,2.6379050380702957,6.9516104375404835
2024-02-27,2.4997456290744933,2.637516755185442,6.963115172963684
2024-02-28,2.4831840150933373,2.639070086458852,7.043647788964414
2024-02-29,2.4740134094549378,2.677389053258868,7.038070170667272
2024-03-01,2.459094031417882,2.6894282194972714,7.0645655864541785
2024-03-04,2.3966789685361483,2.6856742190750333,6.559057289414485
2024-03-05,2.3285153436100483,2.606252992264899,6.301073957503043
2024-03-06,2.314827589942495,2.602628419470946,6.154650438998056
2024-03-07,2.313185353998395,2.648261645140999,6.228210633156093
2024-03-08,2.3368647260992526,2.6293610169975605,6.112815375980213
2024-03-11,2.3645132733031238,2.6183570720514395,6.197531870655908
